anonID,importId,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
FTVDsBiHKR,73406,fill nocolor C2,"(68, 88)",32,12,"[(103, 69) (103, 71) (103, 88) (66, 71) (72, 71) (72, 69) (93, 69)
 (93, 71) (93, 88) (96, 69) (96, 71) (96, 88) (98, 69) (98, 71) (98, 88)
 (99, 69) (99, 71) (99, 88) (100, 69) (100, 71) (100, 88) (72, 88)
 (74, 71) (83, 69) (83, 88) (55, 69) (55, 88) (74, 69) (76, 71) (79, 71)
 (66, 69) (68, 69)]",1.0,42,19.931,"['move green A1', 'move green B2', 'move green B', 'move red C2', 'move green B1', 'uncover green all', 'fill nocolor C2', 'move blue C2', 'move green A2', 'move green A', 'move green C2', 'clear nocolor C1']"
FTVDsBiHKR,73406,move blue A,"(76, 75)",38,0,"[(83, 56) (87, 54) (87, 58) (89, 37) (89, 75) (66, 37) (66, 58) (66, 75)
 (83, 37) (87, 56) (89, 58) (87, 88) (68, 37) (87, 85) (83, 95) (87, 95)
 (89, 95) (66, 54) (66, 56) (66, 95) (83, 54) (83, 58) (83, 75) (87, 37)
 (87, 61) (87, 75) (87, 78) (87, 80) (87, 81) (87, 82) (89, 54) (89, 56)
 (68, 56) (68, 58) (68, 75) (68, 95) (68, 54) (74, 54)]",0.0,37,17.794,[]
FTVDsBiHKR,73406,move red A,"(79, 95)",37,13,"[(98, 95) (100, 95) (103, 95) (106, 95) (98, 37) (98, 54) (98, 56)
 (98, 58) (98, 75) (100, 37) (100, 54) (100, 56) (100, 58) (100, 75)
 (103, 37) (103, 54) (103, 56) (103, 58) (103, 75) (106, 37) (106, 54)
 (106, 56) (106, 58) (106, 75) (79, 37) (79, 75) (83, 56) (87, 54)
 (87, 58) (79, 58) (83, 37) (87, 56) (68, 48) (83, 81) (68, 37) (83, 78)
 (68, 71)]",1.0,56,27.008,"['fill nocolor A2', 'move green A1', 'move red A', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'move red A2', 'clear nocolor B', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
FTVDsBiHKR,73406,uncover blue all,"(72, 37)",0,2,[],1.0,40,19.702,"['uncover blue all', 'cover green all']"
FTVDsBiHKR,73406,uncover red all,"(55, 54)",2,10,"[(68, 48) (83, 81)]",1.0,24,11.566,"['move red C1', 'move red C', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'uncover green all', 'cover blue all', 'move red A2', 'move red B1']"
FTVDsBiHKR,79869,clear nocolor C1,"(85, 69)",29,12,"[(85, 88) (85, 89) (86, 88) (86, 89) (102, 69) (102, 88) (102, 89)
 (102, 94) (102, 96) (102, 44) (102, 45) (102, 47) (102, 55) (102, 57)
 (102, 59) (102, 61) (102, 64) (102, 72) (102, 74) (85, 44) (85, 47)
 (86, 44) (86, 47) (85, 45) (85, 57) (85, 64) (86, 45) (86, 57) (86, 64)]",1.0,45,22.066,"['move blue A', 'uncover blue all', 'move red C2', 'fill nocolor C2', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2', 'cover green all', 'clear nocolor C1']"
FTVDsBiHKR,79869,clear nocolor C2,"(87, 68)",10,5,"[(106, 67) (106, 68) (106, 84) (107, 67) (107, 68) (107, 84) (87, 55)
 (87, 59) (87, 61) (87, 67)]",1.0,45,22.872,"['fill nocolor C1', 'clear nocolor C2', 'cover red all', 'uncover green all', 'move green C1']"
FTVDsBiHKR,79869,cover blue all,"(79, 44)",3,2,"[(63, 47) (106, 89) (107, 88)]",1.0,41,19.866,"['uncover green all', 'cover blue all']"
FTVDsBiHKR,79869,cover red all,"(73, 74)",9,2,"[(65, 45) (82, 45) (85, 68) (86, 67) (90, 74) (92, 72) (102, 67) (102, 68)
 (73, 72)]",1.0,112,54.39,"['cover red all', 'uncover green all']"
FTVDsBiHKR,79869,fill nocolor B2,"(62, 64)",3,5,"[(79, 45) (79, 47) (62, 45)]",1.0,39,18.967,"['fill nocolor B2', 'move red B2', 'clear nocolor B1', 'cover red all', 'move blue B2']"
FTVDsBiHKR,79869,fill nocolor C2,"(85, 88)",0,4,[],1.0,39,19.477,"['move red C2', 'fill nocolor C2', 'move blue C2', 'clear nocolor C1']"
FTVDsBiHKR,79869,move green C,"(65, 64)",17,9,"[(73, 69) (79, 69) (65, 69) (73, 67) (73, 68) (73, 84) (73, 88) (73, 89)
 (77, 67) (77, 68) (77, 84) (79, 67) (79, 68) (79, 84) (79, 88) (79, 89)
 (63, 64)]",1.0,44,21.986,"['move green A1', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
FTVDsBiHKR,79869,move red A1,"(75, 74)",13,12,"[(77, 72) (77, 74) (102, 55) (102, 72) (102, 74) (77, 94) (62, 72)
 (62, 74) (62, 96) (62, 61) (62, 47) (75, 55) (75, 72)]",1.0,38,18.654,"['move blue C1', 'move red A1', 'uncover blue all', 'fill nocolor A1', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C', 'clear nocolor A2']"
FTVDsBiHKR,79869,uncover blue all,"(75, 94)",0,8,[],1.0,54,26.579,"['move blue C1', 'uncover blue all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C']"
FTVDsBiHKR,79869,uncover green all,"(73, 74)",2,2,"[(79, 96) (73, 72)]",1.0,60,29.583,"['cover red all', 'uncover green all']"
pDX9GRV69G,89675,clear nocolor A1,"(55, 76)",20,13,"[(74, 57) (74, 59) (74, 76) (72, 59) (55, 57) (72, 64) (72, 78) (72, 81)
 (72, 85) (74, 52) (74, 62) (74, 68) (72, 52) (74, 61) (55, 61) (55, 62)
 (55, 68) (72, 57) (72, 76) (55, 59)]",1.0,45,22.031,"['move blue C1', 'uncover blue all', 'fill nocolor A2', 'clear nocolor A1', 'move blue C2', 'move red A2', 'move green A2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
pDX9GRV69G,89675,clear nocolor C1,"(102, 81)",18,6,"[(102, 107) (103, 107) (86, 87) (102, 52) (102, 87) (103, 52) (103, 87)
 (102, 37) (102, 54) (102, 56) (102, 57) (102, 59) (102, 61) (102, 62)
 (102, 64) (102, 65) (102, 76) (102, 78)]",1.0,45,22.118,"['fill nocolor B2', 'clear nocolor C', 'cover red all', 'move blue B2', 'move blue B', 'clear nocolor C1']"
pDX9GRV69G,89675,cover blue all,"(77, 61)",48,14,"[(96, 61) (99, 65) (103, 84) (82, 65) (94, 54) (96, 65) (99, 61) (102, 87)
 (103, 87) (105, 84) (77, 54) (82, 61) (82, 54) (94, 61) (94, 65) (94, 84)
 (94, 87) (96, 54) (96, 84) (96, 87) (99, 54) (99, 84) (99, 87) (102, 54)
 (102, 61) (102, 65) (103, 54) (103, 61) (103, 65) (105, 54) (105, 61)
 (105, 65) (82, 84) (82, 87) (74, 61) (70, 54) (74, 54) (70, 87) (79, 65)
 (70, 84) (70, 61) (72, 61) (72, 65) (72, 84) (72, 87) (74, 65) (74, 84)
 (74, 87)]",1.0,56,28.335,"['move red C1', 'fill nocolor B1', 'move red C', 'move red A1', 'clear nocolor A', 'move red B', 'move green B', 'move red B2', 'move red C2', 'uncover red all', 'move green B1', 'cover blue all', 'clear nocolor A2', 'move red B1']"
pDX9GRV69G,89675,cover green all,"(55, 57)",13,6,"[(94, 57) (94, 59) (96, 62) (102, 68) (103, 68) (105, 52) (83, 62)
 (99, 62) (102, 52) (103, 52) (105, 68) (72, 59) (82, 62)]",1.0,84,40.8,"['fill nocolor A2', 'clear nocolor A1', 'move red A2', 'move green A2', 'move blue A2', 'cover green all']"
pDX9GRV69G,89675,fill nocolor B2,"(80, 81)",28,12,"[(80, 65) (96, 64) (96, 65) (96, 81) (94, 64) (94, 65) (94, 81) (102, 64)
 (102, 65) (102, 81) (103, 64) (103, 65) (103, 81) (105, 64) (105, 65)
 (105, 81) (72, 64) (72, 81) (75, 65) (77, 64) (77, 81) (86, 65) (70, 64)
 (70, 81) (79, 64) (79, 65) (79, 81) (80, 64)]",1.0,42,19.564,"['fill nocolor B2', 'move blue C1', 'move blue A', 'uncover blue all', 'move green B2', 'clear nocolor B1', 'cover red all', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C']"
pDX9GRV69G,89675,fill nocolor C1,"(83, 85)",24,7,"[(105, 68) (105, 84) (105, 85) (70, 85) (82, 85) (83, 84) (83, 68)
 (94, 68) (94, 84) (94, 85) (96, 68) (96, 84) (96, 85) (99, 68) (99, 84)
 (99, 85) (72, 85) (74, 68) (75, 84) (77, 85) (79, 68) (80, 84) (82, 68)
 (82, 84)]",1.0,42,19.543,"['move blue C1', 'uncover blue all', 'fill nocolor C1', 'clear nocolor B2', 'cover red all', 'clear nocolor B', 'move blue C']"
pDX9GRV69G,89675,move blue C2,"(86, 85)",15,9,"[(102, 107) (86, 87) (102, 52) (102, 87) (83, 87) (83, 107) (75, 87)
 (79, 52) (80, 87) (83, 52) (72, 52) (55, 56) (75, 59) (75, 76) (80, 78)]",1.0,52,25.422,"['move blue A', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2']"
pDX9GRV69G,89675,move red C2,"(103, 107)",0,3,[],1.0,38,18.303,"['move red C2', 'fill nocolor C2', 'clear nocolor C1']"
pDX9GRV69G,89675,uncover blue all,"(55, 56)",9,9,"[(83, 64) (83, 81) (83, 78) (83, 107) (83, 52) (83, 56) (83, 59) (83, 76)
 (83, 85)]",1.0,45,22.632,"['move blue C1', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C']"
pDX9GRV69G,89675,uncover red all,"(72, 76)",15,12,"[(82, 65) (82, 61) (82, 62) (82, 107) (82, 57) (82, 68) (82, 76) (82, 84)
 (82, 87) (70, 107) (77, 57) (77, 76) (70, 87) (70, 68) (72, 57)]",1.0,36,17.343,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move red A2', 'move blue A2', 'cover green all', 'move red B1']"
Ht35DeqLb3,26365,clear nocolor A2,"(75, 56)",2,4,"[(75, 54) (75, 55)]",1.0,30,14.404,"['move green A1', 'fill nocolor A1', 'move blue A1', 'clear nocolor A2']"
Ht35DeqLb3,26365,clear nocolor C,"(67, 47)",52,9,"[(102, 94) (104, 94) (105, 94) (107, 94) (102, 47) (102, 54) (102, 55)
 (102, 56) (102, 57) (102, 59) (102, 60) (102, 61) (102, 62) (102, 81)
 (102, 82) (104, 47) (104, 54) (104, 55) (104, 56) (104, 57) (104, 59)
 (104, 60) (104, 61) (104, 62) (104, 81) (104, 82) (105, 47) (105, 54)
 (105, 55) (105, 56) (105, 57) (105, 59) (105, 60) (105, 61) (105, 62)
 (105, 81) (105, 82) (107, 47) (107, 54) (107, 55) (107, 56) (107, 57)
 (107, 59) (107, 60) (107, 61) (107, 62) (107, 81) (107, 82) (88, 60)
 (88, 62) (88, 56) (88, 59)]",1.0,72,34.956,"['fill nocolor B2', 'clear nocolor C', 'move red B', 'move green B2', 'move green B', 'move red B2', 'uncover red all', 'cover blue all', 'clear nocolor C1']"
Ht35DeqLb3,26365,cover blue all,"(75, 56)",104,4,"[(99, 47) (100, 47) (105, 70) (107, 70) (79, 47) (102, 70) (104, 70)
 (74, 59) (77, 56) (78, 47) (78, 56) (78, 59) (78, 70) (99, 54) (99, 55)
 (99, 56) (99, 59) (99, 70) (100, 54) (100, 55) (100, 56) (100, 59)
 (100, 70) (102, 47) (102, 54) (102, 55) (102, 56) (102, 59) (104, 47)
 (104, 54) (104, 55) (104, 56) (104, 59) (105, 47) (105, 54) (105, 55)
 (105, 56) (105, 59) (107, 47) (107, 54) (107, 55) (107, 56) (107, 59)
 (78, 54) (78, 55) (79, 54) (79, 55) (79, 56) (79, 59) (79, 70) (74, 70)
 (77, 70) (88, 56) (88, 59) (67, 47) (74, 54) (74, 55) (67, 70) (77, 54)
 (77, 55) (65, 54) (65, 55) (65, 56) (65, 59) (65, 70) (67, 56) (67, 59)
 (74, 47) (77, 47) (88, 47) (88, 54) (88, 55) (67, 54) (67, 55) (65, 81)
 (65, 82) (72, 55) (72, 56) (73, 54) (73, 56) (75, 59) (78, 62) (88, 87)
 (88, 89) (99, 82) (100, 81) (102, 49) (102, 86) (104, 49) (104, 84)
 (105, 89) (107, 87) (67, 84) (67, 86) (78, 61) (79, 60) (79, 62) (72, 59)
 (73, 59) (79, 81) (79, 82) (65, 61) (75, 54) (75, 55)]",0.0,74,35.7,"['move green A1', 'fill nocolor A1', 'move blue A1', 'clear nocolor A2']"
Ht35DeqLb3,26365,cover red all,"(79, 60)",4,2,"[(102, 49) (104, 49) (105, 89) (107, 87)]",1.0,57,28.188,"['cover red all', 'uncover green all']"
Ht35DeqLb3,26365,fill nocolor B2,"(80, 82)",30,12,"[(79, 81) (79, 82) (79, 47) (80, 47) (72, 47) (73, 47) (78, 47) (78, 81)
 (78, 82) (102, 47) (102, 81) (102, 82) (104, 47) (104, 81) (104, 82)
 (105, 47) (105, 81) (105, 82) (107, 47) (107, 81) (107, 82) (72, 81)
 (72, 82) (73, 81) (73, 82) (75, 47) (67, 47) (67, 81) (67, 82) (80, 81)]",1.0,42,20.52,"['fill nocolor B2', 'move blue C1', 'move blue A', 'uncover blue all', 'move red B2', 'clear nocolor B1', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
Ht35DeqLb3,26365,fill nocolor C1,"(65, 84)",17,7,"[(88, 49) (105, 49) (105, 84) (105, 86) (107, 49) (107, 84) (107, 86)
 (78, 49) (79, 84) (79, 86) (79, 49) (99, 49) (99, 84) (99, 86) (100, 49)
 (100, 84) (100, 86)]",1.0,42,20.214,"['move blue C1', 'fill nocolor C1', 'clear nocolor B2', 'move green C', 'clear nocolor B', 'move blue C', 'move green C1']"
Ht35DeqLb3,26365,move green A2,"(79, 94)",5,6,"[(79, 57) (99, 94) (100, 94) (102, 94) (104, 94)]",1.0,37,18.37,"['fill nocolor A2', 'clear nocolor B1', 'uncover green all', 'clear nocolor B', 'move green A2', 'move green A']"
Ht35DeqLb3,26365,move red B2,"(74, 55)",15,9,"[(80, 47) (78, 47) (78, 81) (78, 82) (105, 47) (105, 81) (105, 82)
 (107, 47) (107, 81) (107, 82) (77, 94) (67, 47) (67, 81) (67, 82)
 (74, 54)]",1.0,45,22.487,"['move red C1', 'move red C', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'cover blue all', 'move red A2', 'move red B1']"
Ht35DeqLb3,26365,uncover green all,"(79, 60)",0,2,[],1.0,30,14.69,"['cover red all', 'uncover green all']"
Ht35DeqLb3,26365,uncover red all,"(78, 61)",2,2,"[(67, 84) (67, 86)]",1.0,50,24.822,"['uncover red all', 'cover green all']"
yEV34WCskD,42292,clear nocolor A1,"(91, 77)",5,4,"[(90, 57) (90, 58) (90, 77) (91, 57) (91, 58)]",1.0,45,22.237,"['fill nocolor A2', 'clear nocolor A1', 'cover red all', 'move red A2']"
yEV34WCskD,42292,clear nocolor B,"(61, 58)",33,14,"[(99, 57) (99, 58) (99, 67) (99, 68) (99, 70) (99, 71) (99, 72) (99, 73)
 (99, 74) (99, 77) (99, 84) (99, 87) (82, 57) (82, 67) (82, 70) (82, 74)
 (82, 84) (61, 57) (61, 67) (61, 70) (61, 74) (61, 84) (65, 57) (65, 67)
 (65, 70) (65, 74) (65, 84) (61, 71) (61, 73) (61, 77) (65, 71) (65, 73)
 (65, 77)]",1.0,60,29.809,"['fill nocolor A2', 'move green A1', 'move red A', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'cover blue all', 'move red A2', 'clear nocolor B', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
yEV34WCskD,42292,cover green all,"(61, 98)",225,9,"[(89, 70) (90, 74) (91, 74) (95, 57) (102, 67) (105, 70) (65, 81) (90, 57)
 (91, 57) (92, 57) (95, 74) (102, 70) (105, 67) (105, 84) (85, 70)
 (88, 67) (89, 67) (61, 81) (90, 67) (90, 70) (90, 81) (90, 84) (91, 67)
 (91, 70) (91, 81) (91, 84) (92, 67) (92, 70) (92, 81) (92, 84) (95, 67)
 (95, 70) (95, 81) (95, 84) (99, 57) (99, 67) (99, 70) (99, 74) (99, 84)
 (102, 57) (102, 74) (102, 81) (105, 57) (105, 74) (105, 81) (75, 67)
 (75, 70) (85, 57) (88, 57) (89, 57) (61, 57) (61, 67) (61, 70) (61, 74)
 (61, 84) (65, 57) (65, 67) (65, 70) (65, 74) (65, 84) (76, 57) (85, 84)
 (86, 67) (86, 84) (75, 74) (76, 74) (86, 70) (88, 84) (89, 84) (60, 81)
 (75, 81) (75, 84) (76, 67) (76, 70) (76, 81) (76, 84) (85, 74) (85, 81)
 (86, 57) (86, 74) (86, 81) (88, 74) (88, 81) (89, 74) (89, 81) (60, 57)
 (60, 67) (60, 70) (60, 74) (60, 84) (60, 43) (75, 58) (76, 77) (82, 81)
 (85, 68) (88, 87) (89, 87) (61, 42) (88, 71) (90, 73) (91, 72) (92, 72)
 (92, 73) (95, 58) (99, 47) (99, 64) (102, 68) (105, 71) (65, 64) (99, 98)
 (61, 47) (65, 43) (75, 72) (76, 73) (85, 87) (86, 71) (88, 68) (89, 68)
 (90, 58) (90, 77) (91, 58) (91, 77) (92, 58) (92, 77) (95, 72) (95, 73)
 (99, 42) (99, 43) (102, 71) (102, 87) (105, 68) (60, 47) (65, 42)
 (85, 71) (90, 98) (91, 98) (92, 98) (95, 98) (102, 98) (105, 98) (61, 64)
 (90, 42) (90, 43) (90, 47) (90, 64) (90, 68) (90, 71) (90, 87) (91, 42)
 (91, 43) (91, 47) (91, 64) (91, 68) (91, 71) (91, 87) (92, 42) (92, 43)
 (92, 47) (92, 64) (92, 68) (92, 71) (92, 87) (95, 42) (95, 43) (95, 47)
 (95, 64) (95, 68) (95, 71) (95, 87) (99, 58) (99, 68) (99, 71) (99, 72)
 (99, 73) (99, 77) (99, 87) (102, 42) (102, 43) (102, 47) (102, 58)
 (102, 64) (102, 72) (102, 73) (102, 77) (105, 42) (105, 43) (105, 47)
 (105, 58) (105, 64) (105, 72) (105, 73) (105, 77) (75, 42) (75, 64)
 (75, 68) (75, 87) (76, 43) (76, 47) (76, 71) (82, 57) (82, 67) (82, 70)
 (82, 74) (82, 84) (85, 42) (85, 58) (85, 64) (85, 72) (86, 43) (86, 47)
 (86, 73) (86, 77) (88, 42) (88, 58) (88, 64) (88, 72) (89, 42) (89, 58)
 (89, 64) (89, 72) (75, 71) (76, 42) (76, 68) (86, 42) (86, 58)]",0.0,90,43.561,"['move green A1', 'move green B2', 'uncover red all', 'move green C', 'uncover green all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
yEV34WCskD,42292,cover red all,"(82, 47)",0,1,[],1.0,57,27.894,['cover red all']
yEV34WCskD,42292,fill nocolor C1,"(65, 84)",30,9,"[(88, 68) (89, 68) (105, 67) (105, 68) (105, 84) (88, 67) (89, 67)
 (90, 67) (90, 68) (90, 84) (91, 67) (91, 68) (91, 84) (92, 67) (92, 68)
 (92, 84) (95, 67) (95, 68) (95, 84) (99, 67) (99, 68) (99, 84) (75, 68)
 (82, 67) (82, 84) (75, 67) (76, 68) (61, 67) (61, 84) (65, 67)]",1.0,42,20.449,"['move red C1', 'move red C', 'fill nocolor C1', 'clear nocolor B2', 'uncover red all', 'move green C', 'clear nocolor B', 'cover green all', 'move green C1']"
yEV34WCskD,42292,fill nocolor C2,"(65, 71)",32,13,"[(85, 87) (86, 71) (102, 70) (102, 71) (102, 87) (85, 70) (85, 71)
 (90, 70) (90, 71) (90, 87) (91, 70) (91, 71) (91, 87) (92, 70) (92, 71)
 (92, 87) (95, 70) (95, 71) (95, 87) (99, 70) (99, 71) (99, 87) (75, 87)
 (76, 71) (82, 70) (75, 70) (75, 71) (61, 70) (65, 70) (86, 70) (86, 87)
 (61, 71)]",1.0,42,20.553,"['move red C', 'move green A1', 'clear nocolor B2', 'move red C2', 'move green B1', 'move green C', 'uncover green all', 'fill nocolor C2', 'clear nocolor B', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
yEV34WCskD,42292,move blue A2,"(60, 77)",42,15,"[(90, 57) (90, 58) (90, 77) (105, 57) (105, 58) (105, 77) (82, 57)
 (85, 58) (86, 77) (88, 58) (89, 58) (85, 57) (86, 58) (88, 57) (89, 57)
 (85, 84) (88, 84) (89, 84) (85, 98) (88, 98) (89, 98) (82, 58) (82, 77)
 (85, 43) (85, 47) (85, 73) (85, 74) (85, 77) (85, 81) (86, 57) (88, 43)
 (88, 47) (88, 73) (88, 74) (88, 77) (88, 81) (89, 43) (89, 47) (89, 73)
 (89, 74) (89, 77) (89, 81)]",1.0,45,22.351,"['move blue A', 'fill nocolor A2', 'move green A1', 'move red A', 'move green B2', 'clear nocolor B1', 'move green C', 'uncover green all', 'move red A2', 'clear nocolor B', 'move green A2', 'move green A', 'move blue A2', 'move green C2', 'move green C1']"
yEV34WCskD,42292,move blue C,"(82, 84)",11,7,"[(90, 67) (90, 68) (90, 70) (90, 71) (90, 84) (90, 87) (75, 68) (75, 87)
 (76, 71) (82, 67) (82, 70)]",1.0,37,18.129,"['move blue C1', 'fill nocolor C1', 'clear nocolor B2', 'move green C', 'clear nocolor B', 'move blue C', 'move green C1']"
yEV34WCskD,42292,uncover blue all,"(75, 77)",0,9,[],1.0,32,15.79,"['move blue C1', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue C']"
yEV34WCskD,42292,uncover green all,"(61, 98)",0,9,[],1.0,32,15.269,"['move green A1', 'move green B2', 'uncover red all', 'move green C', 'uncover green all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
vurI0mTgLm,64140,clear nocolor A2,"(75, 73)",1,4,"[(75, 72)]",1.0,45,21.634,"['move green A1', 'fill nocolor A1', 'move blue A1', 'clear nocolor A2']"
vurI0mTgLm,64140,clear nocolor C1,"(83, 86)",288,14,"[(66, 71) (85, 51) (85, 70) (104, 51) (104, 70) (104, 71) (66, 51)
 (66, 57) (66, 60) (66, 65) (66, 70) (66, 81) (85, 44) (85, 58) (85, 71)
 (85, 74) (104, 100) (66, 44) (66, 100) (85, 60) (85, 65) (85, 100)
 (104, 44) (104, 57) (104, 58) (104, 60) (104, 65) (104, 72) (104, 73)
 (104, 74) (104, 77) (104, 79) (104, 81) (66, 58) (66, 72) (66, 73)
 (66, 74) (66, 77) (66, 79) (85, 57) (85, 72) (85, 73) (85, 77) (85, 79)
 (85, 81) (66, 86) (75, 77) (76, 77) (78, 44) (99, 100) (62, 60) (69, 70)
 (69, 71) (75, 58) (76, 57) (88, 51) (88, 71) (89, 51) (89, 70) (90, 73)
 (90, 74) (91, 72) (91, 74) (92, 72) (92, 73) (95, 57) (95, 58) (97, 44)
 (97, 60) (99, 65) (104, 48) (104, 67) (66, 67) (85, 48) (85, 86)
 (97, 100) (75, 72) (75, 73) (76, 72) (76, 73) (83, 44) (90, 57) (90, 58)
 (90, 77) (91, 57) (91, 58) (91, 77) (92, 57) (92, 58) (92, 77) (95, 72)
 (95, 73) (95, 74) (97, 65) (97, 81) (99, 44) (99, 60) (99, 79) (62, 65)
 (78, 65) (83, 60) (90, 100) (91, 100) (92, 100) (95, 100) (62, 81)
 (90, 44) (90, 51) (90, 60) (90, 65) (90, 70) (90, 71) (90, 79) (90, 81)
 (91, 44) (91, 51) (91, 60) (91, 65) (91, 70) (91, 71) (91, 79) (91, 81)
 (92, 44) (92, 51) (92, 60) (92, 65) (92, 70) (92, 71) (92, 79) (92, 81)
 (95, 44) (95, 51) (95, 60) (95, 65) (95, 70) (95, 71) (95, 79) (95, 81)
 (97, 51) (97, 57) (97, 58) (97, 70) (97, 71) (97, 72) (97, 73) (97, 74)
 (97, 77) (99, 51) (99, 57) (99, 58) (99, 70) (99, 71) (99, 72) (99, 73)
 (99, 74) (99, 77) (69, 72) (69, 73) (69, 77) (69, 79) (75, 79) (76, 79)
 (78, 51) (78, 58) (78, 70) (78, 74) (83, 51) (83, 58) (83, 70) (83, 74)
 (88, 72) (88, 73) (88, 77) (88, 79) (89, 72) (89, 73) (89, 77) (89, 79)
 (69, 57) (69, 58) (75, 51) (75, 70) (75, 71) (76, 51) (76, 70) (76, 71)
 (83, 100) (88, 57) (88, 58) (89, 57) (89, 58) (62, 57) (62, 71) (78, 79)
 (83, 81) (62, 79) (78, 100) (62, 100) (75, 74) (76, 74) (78, 81) (83, 79)
 (62, 51) (62, 58) (62, 70) (62, 74) (69, 100) (75, 100) (76, 100)
 (88, 100) (89, 100) (69, 44) (69, 60) (69, 65) (69, 74) (69, 81) (75, 44)
 (75, 60) (75, 65) (75, 81) (76, 44) (76, 60) (76, 65) (76, 81) (78, 57)
 (78, 71) (78, 72) (78, 73) (78, 77) (83, 57) (83, 71) (83, 72) (83, 73)
 (83, 77) (88, 44) (88, 60) (88, 65) (88, 74) (88, 81) (89, 44) (89, 60)
 (89, 65) (89, 74) (89, 81) (62, 72) (62, 73) (62, 77) (90, 48) (90, 67)
 (90, 86) (91, 48) (91, 67) (91, 86) (92, 48) (92, 67) (92, 86) (95, 48)
 (95, 67) (95, 86) (97, 48) (97, 67) (97, 86) (99, 48) (99, 67) (99, 86)
 (78, 67) (83, 67) (62, 48) (62, 86) (69, 48) (69, 67) (69, 86) (88, 48)
 (88, 67) (88, 86) (89, 48) (89, 67) (89, 86) (62, 67) (75, 48) (75, 67)
 (75, 86) (76, 48) (76, 67) (76, 86) (78, 48) (78, 86) (83, 48)]",-1.0,45,21.672,"['move red C1', 'move red C', 'move red A1', 'fill nocolor C1', 'move red A', 'clear nocolor B2', 'move red C2', 'uncover red all', 'move green C', 'move red A2', 'clear nocolor B', 'cover green all', 'move green C1', 'move red B1']"
vurI0mTgLm,64140,cover green all,"(90, 57)",10,4,"[(62, 60) (69, 71) (76, 57) (88, 71) (95, 57) (97, 60) (99, 65) (104, 48)
 (85, 48) (85, 86)]",1.0,106,52.884,"['fill nocolor A2', 'clear nocolor A1', 'move blue A2', 'cover green all']"
vurI0mTgLm,64140,cover red all,"(91, 74)",6,1,"[(69, 70) (75, 58) (88, 51) (89, 51) (89, 70) (90, 74)]",1.0,74,36.712,['cover red all']
vurI0mTgLm,64140,fill nocolor B2,"(62, 100)",28,12,"[(97, 100) (97, 65) (97, 81) (62, 65) (66, 65) (66, 81) (78, 65) (90, 100)
 (91, 100) (92, 100) (95, 100) (104, 100) (62, 81) (66, 100) (85, 65)
 (85, 100) (90, 65) (90, 81) (91, 65) (91, 81) (92, 65) (92, 81) (95, 65)
 (95, 81) (104, 65) (104, 81) (85, 81) (78, 100)]",1.0,45,21.442,"['fill nocolor B2', 'move green A1', 'move green B2', 'move red B2', 'uncover red all', 'clear nocolor B1', 'move green C', 'uncover green all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
vurI0mTgLm,64140,fill nocolor C2,"(66, 71)",0,3,[],1.0,42,20.528,"['fill nocolor C2', 'move green C2', 'clear nocolor C1']"
